customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment
17968,373,4,590.44,2,3,2,232,At Risk
13065,373,6,1050.10,2,3,3,233,High-Value At Risk
14729,373,3,586.24,2,2,2,222,At Risk
16274,373,1,331.55,2,1,2,212,Low Engagement
18011,373,2,410.79,2,2,2,222,At Risk
16583,373,2,297.95,2,2,1,221,At Risk
13747,373,2,169.80,2,2,1,221,At Risk
17908,373,7,1088.82,2,3,3,233,High-Value At Risk
15165,373,1,487.75,2,1,2,212,Low Engagement
18074,373,2,1019.44,2,2,3,223,At Risk
12791,373,8,656.83,2,4,2,242,At Risk
15350,373,2,547.60,2,2,2,222,At Risk
16355,374,2,349.20,2,2,2,222,At Risk
17170,374,3,118.98,2,2,1,221,At Risk
17342,374,7,1155.84,2,3,3,233,High-Value At Risk
17378,374,2,0.00,2,2,1,221,At Risk
17281,374,6,797.85,2,3,2,232,At Risk
13010,374,2,330.12,2,2,2,222,At Risk
18039,374,4,548.22,2,3,2,232,At Risk
15960,374,5,394.00,2,3,2,232,At Risk
14605,374,4,920.71,2,3,3,233,High-Value At Risk
17688,374,2,286.50,2,2,1,221,At Risk
16228,374,4,881.06,2,3,3,233,High-Value At Risk
16223,374,2,1087.05,2,2,3,223,At Risk
17826,374,1,133.34,2,1,1,211,Low Engagement
13444,374,2,619.08,2,2,2,222,At Risk
15989,375,2,368.31,2,2,2,222,At Risk
17814,375,2,1609.37,2,2,3,223,At Risk
14170,375,3,570.18,2,2,2,222,At Risk
15828,375,1,1108.82,2,1,3,213,Low Engagement
12767,375,1,949.82,2,1,3,213,Low Engagement
17756,375,3,728.75,2,2,2,222,At Risk
12996,375,1,355.50,2,1,2,212,Low Engagement
16194,375,1,308.60,2,1,1,211,Low Engagement
12351,375,1,300.93,2,1,1,211,Low Engagement
15404,375,1,257.06,2,1,1,211,Low Engagement
18002,375,4,237.62,2,3,1,231,At Risk
14510,375,4,964.55,2,3,3,233,High-Value At Risk
14008,375,2,493.74,2,2,2,222,At Risk
14986,376,2,563.10,2,2,2,222,At Risk
13254,376,1,51.41,2,1,1,211,Low Engagement
17150,376,6,1357.95,2,3,3,233,High-Value At Risk
17322,376,7,900.64,2,3,3,233,High-Value At Risk
17804,376,4,383.78,2,3,2,232,At Risk
15037,376,2,397.76,2,2,2,222,At Risk
13542,376,18,3924.09,2,4,4,244,High-Value At Risk
15446,376,5,390.00,2,3,2,232,At Risk
14454,376,6,970.70,2,3,3,233,High-Value At Risk
15583,376,1,95.96,2,1,1,211,Low Engagement
16421,376,3,526.27,2,2,2,222,At Risk
17607,376,1,333.81,2,1,2,212,Low Engagement
18003,376,1,353.51,2,1,2,212,Low Engagement
15580,376,14,1216.15,2,4,3,243,High-Value At Risk
17283,378,1,188.46,2,1,1,211,Low Engagement
18031,378,1,451.30,2,1,2,212,Low Engagement
13891,378,3,859.21,2,2,3,223,At Risk
16254,378,3,967.44,2,2,3,223,At Risk
17952,378,4,788.46,2,3,2,232,At Risk
15914,378,2,205.99,2,2,1,221,At Risk
13202,378,8,1571.35,2,4,3,243,High-Value At Risk
14721,379,1,109.07,2,1,1,211,Low Engagement
17167,379,3,867.11,2,2,3,223,At Risk
17882,379,2,291.56,2,2,1,221,At Risk
15084,379,2,965.20,2,2,3,223,At Risk
15936,379,2,282.79,2,2,1,221,At Risk
15961,379,1,451.29,2,1,2,212,Low Engagement
16231,379,4,1074.47,2,3,3,233,High-Value At Risk
13987,379,2,682.54,2,2,2,222,At Risk
15020,379,1,198.47,2,1,1,211,Low Engagement
12961,379,1,211.99,2,1,1,211,Low Engagement
17996,379,3,469.73,2,2,2,222,At Risk
12385,379,2,1668.40,2,2,3,223,At Risk
16874,379,1,209.89,2,1,1,211,Low Engagement
18025,379,6,1177.72,2,3,3,233,High-Value At Risk
17989,379,1,207.33,2,1,1,211,Low Engagement
15495,379,1,246.50,2,1,1,211,Low Engagement
13019,379,8,1212.95,2,3,3,233,High-Value At Risk
15902,380,1,145.01,2,1,1,211,Low Engagement
17998,380,4,601.74,2,3,2,232,At Risk
13554,380,10,1547.46,2,4,3,243,High-Value At Risk
16489,380,2,303.70,2,2,1,221,At Risk
16699,380,8,964.90,2,3,3,233,High-Value At Risk
15509,380,1,152.41,2,1,1,211,Low Engagement
15173,380,8,1399.26,2,4,3,243,High-Value At Risk
18076,380,1,151.49,2,1,1,211,Low Engagement
15476,380,5,2180.28,2,3,4,234,High-Value At Risk
14458,380,1,219.27,2,1,1,211,Low Engagement
17766,381,2,299.61,2,2,1,221,At Risk
17598,381,1,409.98,2,1,2,212,Low Engagement
14202,381,3,847.76,2,2,3,223,At Risk
16935,381,3,530.86,2,2,2,222,At Risk
13181,381,1,359.69,2,1,2,212,Low Engagement
14252,381,1,350.99,2,1,2,212,Low Engagement
18047,381,2,326.09,2,2,2,222,At Risk
13843,381,1,319.75,2,1,2,212,Low Engagement
16437,381,2,301.25,2,2,1,221,At Risk
13624,381,2,427.18,2,2,2,222,At Risk
16001,381,2,519.06,1,2,2,122,At Risk
17872,381,1,235.87,1,1,1,111,Low Engagement
12805,381,4,1230.95,1,3,3,133,High-Value At Risk
12880,381,2,640.13,1,2,2,122,At Risk
16155,381,6,781.05,1,3,2,132,At Risk
14926,381,3,337.65,1,2,2,122,At Risk
12889,381,6,365.66,1,3,2,132,At Risk
17570,381,2,0.00,1,2,1,121,At Risk
16821,381,1,113.35,1,1,1,111,Low Engagement
17098,381,3,591.07,1,2,2,122,At Risk
16590,381,3,563.60,1,2,2,122,At Risk
15377,382,5,1179.95,1,3,3,133,High-Value At Risk
17713,382,4,1198.09,1,3,3,133,High-Value At Risk
14134,382,15,11123.35,1,4,4,144,High-Value At Risk
12807,382,3,229.95,1,2,1,121,At Risk
16972,382,2,749.00,1,2,2,122,At Risk
17782,382,2,679.02,1,2,2,122,At Risk
14478,382,4,1276.66,1,3,3,133,High-Value At Risk
15169,382,2,569.22,1,2,2,122,At Risk
16373,382,2,309.49,1,2,1,121,At Risk
14994,382,8,886.64,1,3,3,133,High-Value At Risk
13086,382,1,439.33,1,1,2,112,Low Engagement
12858,383,2,147.27,1,2,1,121,At Risk
16946,383,6,1199.54,1,3,3,133,High-Value At Risk
17335,383,2,497.04,1,2,2,122,At Risk
15519,383,2,344.61,1,2,2,122,At Risk
13275,383,2,238.86,1,2,1,121,At Risk
16501,383,1,1191.23,1,1,3,113,Low Engagement
15155,383,1,383.97,1,1,2,112,Low Engagement
13550,383,1,342.55,1,1,2,112,Low Engagement
12887,383,1,222.40,1,1,1,111,Low Engagement
17036,383,1,176.90,1,1,1,111,Low Engagement
17275,383,1,114.10,1,1,1,111,Low Engagement
13961,385,2,498.70,1,2,2,122,At Risk
12978,385,6,2496.07,1,3,4,134,High-Value At Risk
12629,385,2,1198.22,1,2,3,123,At Risk
13156,385,3,1586.54,1,2,3,123,At Risk
15138,385,2,486.59,1,2,2,122,At Risk
12419,385,2,391.01,1,2,2,122,At Risk
15846,385,1,107.01,1,1,1,111,Low Engagement
12874,385,3,858.42,1,2,3,123,At Risk
16346,385,1,224.51,1,1,1,111,Low Engagement
17493,385,1,100.91,1,1,1,111,Low Engagement
17683,385,3,819.01,1,2,2,122,At Risk
17241,385,12,2736.64,1,4,4,144,High-Value At Risk
17532,385,1,65.34,1,1,1,111,Low Engagement
16599,385,1,172.80,1,1,1,111,Low Engagement
17269,385,1,491.81,1,1,2,112,Low Engagement
13970,386,2,846.55,1,2,3,123,At Risk
17355,386,1,273.31,1,1,1,111,Low Engagement
12467,386,2,0.00,1,2,1,121,At Risk
16588,386,4,1361.28,1,3,3,133,High-Value At Risk
13996,386,2,845.76,1,2,3,123,At Risk
14614,386,1,295.13,1,1,1,111,Low Engagement
13864,386,1,662.40,1,1,2,112,Low Engagement
14405,386,1,195.00,1,1,1,111,Low Engagement
16089,386,2,263.49,1,2,1,121,At Risk
17421,386,3,1059.41,1,2,3,123,At Risk
17776,386,3,322.55,1,2,2,122,At Risk
17089,386,1,128.45,1,1,1,111,Low Engagement
17868,386,1,227.15,1,1,1,111,Low Engagement
13665,386,3,1711.66,1,2,3,123,At Risk
16973,386,1,127.00,1,1,1,111,Low Engagement
18195,387,1,101.16,1,1,1,111,Low Engagement
17310,387,2,1025.10,1,2,3,123,At Risk
15515,387,1,171.81,1,1,1,111,Low Engagement
13605,387,2,522.67,1,2,2,122,At Risk
13237,387,1,643.00,1,1,2,112,Low Engagement
14417,387,1,524.65,1,1,2,112,Low Engagement
14811,387,1,170.50,1,1,1,111,Low Engagement
13964,387,3,421.90,1,2,2,122,At Risk
17200,387,4,356.71,1,2,2,122,At Risk
14192,388,1,293.74,1,1,1,111,Low Engagement
13597,388,3,377.21,1,2,2,122,At Risk
13789,388,1,239.46,1,1,1,111,Low Engagement
13353,388,1,-28.85,1,1,1,111,Low Engagement
17689,388,2,317.08,1,2,1,121,At Risk
13795,388,4,836.30,1,3,3,133,High-Value At Risk
15842,388,3,528.75,1,2,2,122,At Risk
15968,388,1,401.80,1,1,2,112,Low Engagement
15161,388,1,119.92,1,1,1,111,Low Engagement
13582,389,2,241.68,1,2,1,121,At Risk
12376,389,2,383.15,1,2,2,122,At Risk
14358,389,3,400.06,1,2,2,122,At Risk
14065,389,4,889.37,1,3,3,133,High-Value At Risk
16314,389,3,1491.40,1,2,3,123,At Risk
17992,389,1,252.88,1,1,1,111,Low Engagement
16087,389,5,1739.92,1,3,3,133,High-Value At Risk
14526,389,1,258.65,1,1,1,111,Low Engagement
17106,389,1,481.58,1,1,2,112,Low Engagement
17740,389,6,426.90,1,3,2,132,At Risk
13545,390,3,337.64,1,2,2,122,At Risk
15283,390,4,135.43,1,3,1,131,At Risk
17300,390,2,393.64,1,2,2,122,At Risk
17497,390,2,287.25,1,2,1,121,At Risk
16687,390,1,157.63,1,1,1,111,Low Engagement
14599,390,2,457.89,1,2,2,122,At Risk
14807,390,2,504.14,1,2,2,122,At Risk
16074,390,1,252.50,1,1,1,111,Low Engagement
18063,390,2,186.60,1,2,1,121,At Risk
15726,390,1,321.91,1,1,2,112,Low Engagement
17544,390,3,944.82,1,2,3,123,At Risk
14559,390,1,75.60,1,1,1,111,Low Engagement
16199,392,7,942.75,1,3,3,133,High-Value At Risk
15566,392,2,227.87,1,2,1,121,At Risk
13293,392,7,1180.34,1,3,3,133,High-Value At Risk
17210,392,1,251.72,1,1,1,111,Low Engagement
17803,392,1,184.66,1,1,1,111,Low Engagement
18054,392,1,176.50,1,1,1,111,Low Engagement
18007,392,1,215.22,1,1,1,111,Low Engagement
17366,392,3,1075.59,1,2,3,123,At Risk
16677,393,3,849.77,1,2,3,123,At Risk
17476,393,4,446.51,1,3,2,132,At Risk
16797,393,9,1761.02,1,4,3,143,High-Value At Risk
17308,393,2,4511.76,1,2,4,124,At Risk
18057,393,3,1168.14,1,2,3,123,At Risk
17558,393,1,259.17,1,1,1,111,Low Engagement
16118,393,5,4255.43,1,3,4,134,High-Value At Risk
12803,393,1,1017.81,1,1,3,113,Low Engagement
14922,393,2,843.74,1,2,3,123,At Risk
17815,393,1,591.96,1,1,2,112,Low Engagement
13857,393,7,997.01,1,3,3,133,High-Value At Risk
16827,393,5,387.18,1,3,2,132,At Risk
16786,393,1,51.84,1,1,1,111,Low Engagement
12927,394,1,197.31,1,1,1,111,Low Engagement
14365,394,2,634.68,1,2,2,122,At Risk
17903,394,1,381.09,1,1,2,112,Low Engagement
15131,394,1,80.28,1,1,1,111,Low Engagement
14615,394,6,934.26,1,3,3,133,High-Value At Risk
13252,394,3,341.30,1,2,2,122,At Risk
14122,394,5,309.77,1,3,1,131,At Risk
13096,394,1,419.70,1,1,2,112,Low Engagement
16868,394,3,384.56,1,2,2,122,At Risk
15001,394,2,197.11,1,2,1,121,At Risk
15890,394,5,535.65,1,3,2,132,At Risk
13671,394,1,172.60,1,1,1,111,Low Engagement
14399,394,9,2093.21,1,4,3,143,High-Value At Risk
13915,394,2,31.20,1,2,1,121,At Risk
16662,394,1,151.05,1,1,1,111,Low Engagement
13945,394,2,854.15,1,2,3,123,At Risk
17726,395,8,1089.56,1,3,3,133,High-Value At Risk
17363,395,3,920.46,1,2,3,123,At Risk
17208,395,1,111.15,1,1,1,111,Low Engagement
15635,395,1,100.35,1,1,1,111,Low Engagement
16977,395,4,496.00,1,3,2,132,At Risk
14275,395,6,1189.38,1,3,3,133,High-Value At Risk
14899,395,1,1331.38,1,1,3,113,Low Engagement
14610,395,2,24.35,1,1,1,111,Low Engagement
17983,395,1,171.71,1,1,1,111,Low Engagement
15011,395,2,416.60,1,2,2,122,At Risk
13660,395,2,295.74,1,2,1,121,At Risk
16740,395,1,226.91,1,1,1,111,Low Engagement
16381,395,2,247.85,1,2,1,121,At Risk
16021,395,2,487.03,1,2,2,122,At Risk
17467,395,1,102.60,1,1,1,111,Low Engagement
17807,395,3,437.87,1,2,2,122,At Risk
12907,395,3,440.36,1,2,2,122,At Risk
14927,396,1,308.20,1,1,1,111,Low Engagement
13377,396,4,1445.43,1,3,3,133,High-Value At Risk
18098,396,1,527.94,1,1,2,112,Low Engagement
17000,396,2,406.30,1,2,2,122,At Risk
15617,396,3,828.55,1,2,3,123,At Risk
15390,396,2,1216.66,1,2,3,123,At Risk
15441,396,3,1254.21,1,2,3,123,At Risk
17258,396,2,417.30,1,2,2,122,At Risk
12892,396,1,263.38,1,1,1,111,Low Engagement
13738,396,1,434.78,1,1,2,112,Low Engagement
16420,396,1,75.00,1,1,1,111,Low Engagement
13691,396,1,210.78,1,1,1,111,Low Engagement
13773,396,2,301.54,1,2,1,121,At Risk
16559,397,1,175.00,1,1,1,111,Low Engagement
14203,397,1,339.34,1,1,2,112,Low Engagement
18083,397,1,463.53,1,1,2,112,Low Engagement
16787,397,4,1017.53,1,3,3,133,High-Value At Risk
16640,397,1,179.40,1,1,1,111,Low Engagement
15560,397,2,153.52,1,2,1,121,At Risk
13921,399,5,720.75,1,3,2,132,At Risk
13646,399,3,323.30,1,2,2,122,At Risk
13836,399,3,602.52,1,2,2,122,At Risk
17876,399,3,3424.02,1,2,4,124,At Risk
15792,399,2,933.84,1,2,3,123,At Risk
17276,399,2,444.19,1,2,2,122,At Risk
12914,400,1,223.98,1,1,1,111,Low Engagement
16060,400,3,541.95,1,2,2,122,At Risk
13903,400,1,165.45,1,1,1,111,Low Engagement
12958,400,2,467.34,1,2,2,122,At Risk
15425,400,4,1941.12,1,3,3,133,High-Value At Risk
13172,400,1,69.60,1,1,1,111,Low Engagement
16888,400,3,434.20,1,2,2,122,At Risk
16707,400,4,533.41,1,3,2,132,At Risk
13981,400,2,327.39,1,2,2,122,At Risk
16391,400,4,1048.86,1,2,3,123,At Risk
13206,400,15,8308.19,1,4,4,144,High-Value At Risk
13648,400,11,1681.12,1,4,3,143,High-Value At Risk
14136,400,7,1553.96,1,3,3,133,High-Value At Risk
15294,400,2,222.30,1,2,1,121,At Risk
13303,400,1,61.72,1,1,1,111,Low Engagement
13331,401,1,262.40,1,1,1,111,Low Engagement
15915,401,1,364.24,1,1,2,112,Low Engagement
15481,401,1,1993.34,1,1,3,113,Low Engagement
14398,401,2,707.79,1,2,2,122,At Risk
15336,401,1,240.50,1,1,1,111,Low Engagement
15233,401,1,59.40,1,1,1,111,Low Engagement
14942,401,5,746.56,1,3,2,132,At Risk
17473,401,3,592.15,1,2,2,122,At Risk
16865,401,1,130.95,1,1,1,111,Low Engagement
17003,402,4,828.21,1,3,3,133,High-Value At Risk
13535,402,1,89.50,1,1,1,111,Low Engagement
12986,402,12,1998.34,1,4,3,143,High-Value At Risk
14617,402,2,190.47,1,2,1,121,At Risk
12389,402,3,1433.33,1,2,3,123,At Risk
13251,402,1,252.68,1,1,1,111,Low Engagement
15337,402,2,344.72,1,2,2,122,At Risk
14363,402,2,227.47,1,2,1,121,At Risk
17121,402,1,314.74,1,1,1,111,Low Engagement
13215,402,1,81.60,1,1,1,111,Low Engagement
16876,403,1,136.01,1,1,1,111,Low Engagement
14648,403,19,4374.74,1,4,4,144,High-Value At Risk
14429,403,1,516.28,1,1,2,112,Low Engagement
15501,404,2,399.95,1,2,2,122,At Risk
15439,404,4,1269.05,1,3,3,133,High-Value At Risk
15879,404,4,1137.80,1,3,3,133,High-Value At Risk
16606,404,2,357.66,1,2,2,122,At Risk
13677,404,2,551.24,1,1,2,112,Low Engagement
17413,404,2,560.14,1,1,2,112,Low Engagement
16724,404,1,147.35,1,1,1,111,Low Engagement
14848,404,1,310.56,1,1,1,111,Low Engagement
12608,404,1,415.79,1,1,2,112,Low Engagement
16635,406,1,473.00,1,1,2,112,Low Engagement
14746,406,4,593.50,1,3,2,132,At Risk
15170,406,1,81.15,1,1,1,111,Low Engagement
17821,406,1,334.62,1,1,2,112,Low Engagement
17741,406,2,101.10,1,2,1,121,At Risk
15887,406,3,1027.15,1,2,3,123,At Risk
14490,406,2,1273.47,1,2,3,123,At Risk
16058,406,1,62.70,1,1,1,111,Low Engagement
13580,406,1,107.75,1,1,1,111,Low Engagement
14294,407,1,375.34,1,1,2,112,Low Engagement
13031,407,5,3292.84,1,3,4,134,High-Value At Risk
17853,407,3,1596.29,1,2,3,123,At Risk
16630,407,2,104.30,1,2,1,121,At Risk
15285,407,1,94.92,1,1,1,111,Low Engagement
16129,407,3,1396.05,1,2,3,123,At Risk
14303,407,2,277.94,1,2,1,121,At Risk
15328,407,1,107.24,1,1,1,111,Low Engagement
18060,408,2,1185.46,1,1,3,113,Low Engagement
17478,408,2,1272.80,1,2,3,123,At Risk
13713,408,3,740.76,1,2,2,122,At Risk
17326,408,2,312.35,1,2,1,121,At Risk
16382,408,2,353.10,1,2,2,122,At Risk
14281,408,1,245.15,1,1,1,111,Low Engagement
13547,408,1,164.53,1,1,1,111,Low Engagement
12537,408,1,612.94,1,1,2,112,Low Engagement
12563,408,1,221.24,1,1,1,111,Low Engagement
13906,409,1,42.00,1,1,1,111,Low Engagement
14278,409,1,205.83,1,1,1,111,Low Engagement
12411,409,1,346.90,1,1,2,112,Low Engagement
17327,409,2,152.35,1,2,1,121,At Risk
15207,409,5,657.27,1,3,2,132,At Risk
16785,409,1,533.78,1,1,2,112,Low Engagement
16576,409,5,513.17,1,3,2,132,At Risk
13578,409,1,147.66,1,1,1,111,Low Engagement
16962,409,1,251.04,1,1,1,111,Low Engagement
14324,409,2,701.61,1,2,2,122,At Risk
15536,409,1,259.09,1,1,1,111,Low Engagement
18247,409,6,721.43,1,3,2,132,At Risk
15876,409,2,1449.14,1,2,3,123,At Risk
13274,409,1,360.85,1,1,2,112,Low Engagement
16259,410,3,340.94,1,2,2,122,At Risk
14181,410,2,308.35,1,2,1,121,At Risk
17393,410,2,381.15,1,2,2,122,At Risk
17981,410,1,239.12,1,1,1,111,Low Engagement
14197,410,1,390.05,1,1,2,112,Low Engagement
13733,410,3,484.53,1,2,2,122,At Risk
14249,410,12,5400.46,1,4,4,144,High-Value At Risk
15064,410,4,1154.41,1,3,3,133,High-Value At Risk
14718,410,1,226.42,1,1,1,111,Low Engagement
14183,411,2,278.34,1,2,1,121,At Risk
13073,411,2,418.08,1,2,2,122,At Risk
13574,411,1,404.45,1,1,2,112,Low Engagement
13977,411,1,519.81,1,1,2,112,Low Engagement
16920,411,1,355.45,1,1,2,112,Low Engagement
13333,411,3,1015.74,1,2,3,123,At Risk
12926,411,4,1523.59,1,3,3,133,High-Value At Risk
17407,411,1,552.90,1,1,2,112,Low Engagement
17435,411,1,331.35,1,1,2,112,Low Engagement
17260,411,1,120.95,1,1,1,111,Low Engagement
13241,411,1,112.53,1,1,1,111,Low Engagement
15248,411,4,1865.03,1,3,3,133,High-Value At Risk
12973,413,1,385.55,1,1,2,112,Low Engagement
12972,413,6,1115.95,1,3,3,133,High-Value At Risk
12960,413,4,1322.07,1,3,3,133,High-Value At Risk
16465,413,3,726.34,1,2,2,122,At Risk
12369,413,3,1511.15,1,2,3,123,At Risk
16975,413,5,902.42,1,3,3,133,High-Value At Risk
14945,413,1,179.40,1,1,1,111,Low Engagement
12899,413,1,366.40,1,1,2,112,Low Engagement
14296,413,3,448.45,1,2,2,122,At Risk
14728,413,1,190.58,1,1,1,111,Low Engagement
13746,413,1,176.69,1,1,1,111,Low Engagement
17834,414,2,689.67,1,2,2,122,At Risk
16167,414,6,1149.87,1,3,3,133,High-Value At Risk
16540,414,1,205.75,1,1,1,111,Low Engagement
13195,414,1,136.73,1,1,1,111,Low Engagement
13374,414,2,372.80,1,2,2,122,At Risk
12511,414,2,3065.77,1,2,4,124,At Risk
18243,414,1,515.78,1,1,2,112,Low Engagement
12400,414,1,205.25,1,1,1,111,Low Engagement
15995,414,1,694.54,1,1,2,112,Low Engagement
16310,414,2,460.08,1,2,2,122,At Risk
14686,414,6,844.58,1,3,3,133,High-Value At Risk
13386,414,2,835.46,1,2,3,123,At Risk
15647,415,1,169.00,1,1,1,111,Low Engagement
16702,415,5,1099.58,1,3,3,133,High-Value At Risk
12387,415,1,143.94,1,1,1,111,Low Engagement
16521,415,3,1136.36,1,2,3,123,At Risk
14612,415,1,877.70,1,1,3,113,Low Engagement
14469,416,4,2093.46,1,3,3,133,High-Value At Risk
14734,416,5,1045.47,1,3,3,133,High-Value At Risk
17137,416,6,1099.81,1,3,3,133,High-Value At Risk
13480,416,2,627.82,1,2,2,122,At Risk
13840,416,1,651.40,1,1,2,112,Low Engagement
15934,417,2,2190.66,1,2,4,124,At Risk
16476,417,3,337.00,1,2,2,122,At Risk
17143,417,2,880.97,1,2,3,123,At Risk
15710,417,1,898.87,1,1,3,113,Low Engagement
12699,417,1,566.11,1,1,2,112,Low Engagement
16854,417,2,1408.96,1,2,3,123,At Risk
13957,417,3,458.25,1,2,2,122,At Risk
17023,417,3,800.18,1,2,2,122,At Risk
13387,417,1,181.84,1,1,1,111,Low Engagement
13214,417,7,3264.23,1,3,4,134,High-Value At Risk
15459,417,2,202.83,1,2,1,121,At Risk
16772,417,5,2760.10,1,3,4,134,High-Value At Risk
13152,417,9,2114.98,1,4,3,143,High-Value At Risk
14940,417,2,531.49,1,2,2,122,At Risk
16069,417,1,457.70,1,1,2,112,Low Engagement
13088,417,1,236.11,1,1,1,111,Low Engagement
15772,418,1,280.88,1,1,1,111,Low Engagement
12835,418,49,5972.19,1,4,4,144,High-Value At Risk
13820,418,5,632.50,1,3,2,132,At Risk
15688,418,1,190.57,1,1,1,111,Low Engagement
14877,418,2,425.85,1,2,2,122,At Risk
16691,418,2,178.83,1,2,1,121,At Risk
17141,418,4,727.58,1,3,2,132,At Risk
14839,418,3,915.28,1,2,3,123,At Risk
15817,420,3,2766.40,1,2,4,124,At Risk
13463,420,1,0.00,1,1,1,111,Low Engagement
16879,420,2,0.00,1,2,1,121,At Risk
14168,420,3,305.90,1,2,1,121,At Risk
15686,420,1,90.00,1,1,1,111,Low Engagement
14781,420,1,0.00,1,1,1,111,Low Engagement
15202,420,8,0.00,1,3,1,131,At Risk
17687,420,1,432.68,1,1,2,112,Low Engagement
17390,420,1,149.30,1,1,1,111,Low Engagement
17202,420,1,160.65,1,1,1,111,Low Engagement
17316,420,1,124.45,1,1,1,111,Low Engagement
16336,420,4,3517.69,1,3,4,134,High-Value At Risk
17938,420,1,144.29,1,1,1,111,Low Engagement
17822,420,5,2154.08,1,3,4,134,High-Value At Risk
13446,420,18,3613.27,1,4,4,144,High-Value At Risk
13696,421,4,2008.70,1,3,3,133,High-Value At Risk
18090,421,1,321.90,1,1,2,112,Low Engagement
17823,421,2,449.25,1,2,2,122,At Risk
15735,421,1,327.68,1,1,2,112,Low Engagement
17751,421,1,157.86,1,1,1,111,Low Engagement
16176,421,7,1964.04,1,3,3,133,High-Value At Risk
14956,421,1,1325.00,1,1,3,113,Low Engagement
17717,421,1,376.92,1,1,2,112,Low Engagement
14343,421,4,1079.66,1,3,3,133,High-Value At Risk
16991,421,1,1041.21,1,1,3,113,Low Engagement
16130,422,4,987.48,1,3,3,133,High-Value At Risk
13378,422,1,0.00,1,1,1,111,Low Engagement
17182,422,2,321.30,1,2,2,122,At Risk
12900,422,1,340.33,1,1,2,112,Low Engagement
14316,422,6,1355.34,1,3,3,133,High-Value At Risk
17851,422,6,1552.35,1,3,3,133,High-Value At Risk
13770,422,4,785.37,1,3,2,132,At Risk
16238,422,1,63.66,1,1,1,111,Low Engagement
15242,422,1,302.04,1,1,1,111,Low Engagement
14838,423,2,769.92,1,2,2,122,At Risk
16039,423,3,449.65,1,2,2,122,At Risk
13912,423,1,124.95,1,1,1,111,Low Engagement
12655,423,1,243.35,1,1,1,111,Low Engagement
13909,423,2,282.85,1,2,1,121,At Risk
14263,423,1,322.93,1,1,2,112,Low Engagement
16263,423,1,348.16,1,1,2,112,Low Engagement
13541,423,3,717.90,1,2,2,122,At Risk
17104,423,1,474.03,1,1,2,112,Low Engagement
14846,423,2,406.80,1,2,2,122,At Risk
15151,423,2,2085.61,1,2,3,123,At Risk
17710,423,1,293.50,1,1,1,111,Low Engagement
17944,423,1,74.99,1,1,1,111,Low Engagement
13968,423,1,123.66,1,1,1,111,Low Engagement
13440,423,10,1213.95,1,4,3,143,High-Value At Risk
17635,424,4,1256.83,1,3,3,133,High-Value At Risk
17273,424,1,141.12,1,1,1,111,Low Engagement
14590,424,28,2871.04,1,4,4,144,High-Value At Risk
17264,424,1,268.28,1,1,1,111,Low Engagement
14568,424,2,909.50,1,2,3,123,At Risk
17755,424,1,-71.23,1,1,1,111,Low Engagement
14319,424,2,476.95,1,2,2,122,At Risk
17465,425,9,2533.64,1,4,4,144,High-Value At Risk
15418,425,2,449.42,1,2,2,122,At Risk
17518,425,2,329.42,1,2,2,122,At Risk
12862,425,2,984.62,1,2,3,123,At Risk
13537,425,2,717.85,1,2,2,122,At Risk
14571,425,1,160.00,1,1,1,111,Low Engagement
15177,425,1,948.93,1,1,3,113,Low Engagement
13406,427,3,557.22,1,2,2,122,At Risk
16329,427,4,1664.92,1,3,3,133,High-Value At Risk
15080,427,2,546.25,1,2,2,122,At Risk
16568,427,2,1020.90,1,2,3,123,At Risk
14564,427,5,2519.32,1,3,4,134,High-Value At Risk
13257,427,3,117.95,1,2,1,121,At Risk
14425,427,5,635.89,1,3,2,132,At Risk
14322,427,6,384.30,1,3,2,132,At Risk
14186,427,5,1550.63,1,3,3,133,High-Value At Risk
17196,427,1,327.75,1,1,2,112,Low Engagement
15614,428,7,3008.86,1,3,4,134,High-Value At Risk
16111,428,1,549.33,1,1,2,112,Low Engagement
12903,428,1,833.53,1,1,3,113,Low Engagement
17424,428,1,0.00,1,1,1,111,Low Engagement
13776,428,8,0.00,1,4,1,141,At Risk
15600,428,5,1178.71,1,3,3,133,High-Value At Risk
16269,428,2,714.59,1,2,2,122,At Risk
14909,428,5,1380.98,1,3,3,133,High-Value At Risk
13785,428,4,542.49,1,3,2,132,At Risk
13423,428,1,217.03,1,1,1,111,Low Engagement
14118,428,1,458.45,1,1,2,112,Low Engagement
15931,428,1,239.90,1,1,1,111,Low Engagement
13567,428,5,1074.19,1,3,3,133,High-Value At Risk
14266,428,1,40.56,1,1,1,111,Low Engagement
13360,428,7,1464.10,1,3,3,133,High-Value At Risk
17249,428,1,68.03,1,1,1,111,Low Engagement
16166,428,4,327.48,1,3,2,132,At Risk
17127,428,5,1155.03,1,3,3,133,High-Value At Risk
13674,429,2,215.88,1,2,1,121,At Risk
16307,429,3,1194.92,1,2,3,123,At Risk
13861,429,3,251.31,1,2,1,121,At Risk
13556,429,2,200.82,1,2,1,121,At Risk
17008,429,1,81.36,1,1,1,111,Low Engagement
18284,429,2,411.68,1,2,2,122,At Risk
13022,429,1,50.30,1,1,1,111,Low Engagement
13818,429,1,61.28,1,1,1,111,Low Engagement
13290,430,3,0.00,1,2,1,121,At Risk
